Purchase_ID,Customer_ID,Product_ID,Purchase_Amount,Discount_Applied,Payment_Method,Purchase_Date,Quantity_Purchased,Shipping_Cost,Delivery_Time_Days
14670,3168,7305,556.2241294006134,Yes,PayPal,2024-03-15 00:21:40.766346,3,35.42333256285083,8
14671,729,13201,850.6574729903199,Yes,Credit Card,2024-03-15 00:21:40.766346,5,7.329600442676143,9
14672,14633,735,1904.8121195568563,Yes,Crypto,2024-03-15 00:21:40.766346,4,15.94758160775464,9
14673,8646,2769,1882.495461515093,No,Crypto,2024-03-15 00:21:40.766346,9,11.8088744879764,5
14674,10693,6870,,No,Debit Card,2024-03-15 00:21:40.766346,1,40.456106165168,9
14675,7172,7104,804.8633862661076,No,Crypto,2024-03-15 00:21:40.766346,9,2.0395198404857595,11
14676,15584,14486,1658.598934441361,Yes,Debit Card,2024-03-15 00:21:40.766346,5,42.750620282228915,11
14677,15888,2478,1116.0713917400615,Yes,Crypto,2024-03-15 00:21:40.766346,2,7.7069819970564115,2
14678,2730,3160,,No,Debit Card,2024-03-15 00:21:40.766346,9,20.61530230544105,3
14679,13846,6924,1247.7222778776004,Yes,Credit Card,2024-03-15 00:21:40.766346,1,5.681969475790854,10
14680,17712,8501,1517.10620362908,No,Credit Card,2024-03-15 00:21:40.766346,1,6.533009378001292,4
14681,14594,12325,1572.3247954639305,Yes,Debit Card,2024-03-15 00:21:40.766346,1,40.68675717807164,12
14682,5734,12172,199.90359387067755,Yes,Crypto,2024-03-15 00:21:40.766346,9,9.872640948167371,3
14683,6142,8377,1556.716895252872,Yes,PayPal,2024-03-15 00:21:40.766346,8,22.804697218535523,9
14684,12909,12471,1285.4013310017172,Yes,Credit Card,2024-03-15 00:21:40.766346,5,45.15585133616249,11
14685,3480,14959,321.0530195740335,Yes,Credit Card,2024-03-15 00:21:40.766346,6,36.571753479007995,6
14686,12593,1372,321.53448942680143,No,Crypto,2024-03-15 00:21:40.766346,9,41.47764296416207,11
14687,5304,12953,240.33610270648467,Yes,Credit Card,2024-03-15 00:21:40.766346,2,43.91578195909602,10
14688,15161,17350,1401.3477790670138,No,Debit Card,2024-03-15 00:21:40.766346,5,4.368456886896582,5
14689,10075,3619,1859.2748485801765,No,Debit Card,2024-03-15 00:21:40.766346,9,12.06120520297434,2
14690,104,13524,1411.4429053268025,Yes,Credit Card,2024-03-15 00:21:40.766346,3,33.84182991639504,4
14691,18271,17470,1706.6915418978094,No,Credit Card,2024-03-15 00:21:40.766346,6,15.519777760401105,1
14692,15640,12409,1342.2448114012607,Yes,Crypto,2024-03-15 00:21:40.766346,2,47.75372296480513,3
14693,6535,4389,198.28422845549755,No,Crypto,2024-03-15 00:21:40.766346,3,34.43633742244681,5
14694,14784,2350,194.85229165010705,Yes,Crypto,2024-03-15 00:21:40.766346,4,26.73631313697514,12
14695,14270,1001,1956.1375971095586,No,PayPal,2024-03-15 00:21:40.766346,2,28.055931803162782,10
14696,16208,989,719.6327631440776,Yes,Debit Card,2024-03-15 00:21:40.766346,5,28.654391651911276,5
14697,12789,12644,60.00910635097618,No,Credit Card,2024-03-15 00:21:40.766346,1,26.338880451742124,3
14698,14264,11434,1535.8636587831033,Yes,PayPal,2024-03-15 00:21:40.766346,3,8.62018208652513,2
14699,14936,14619,1560.329720550515,Yes,Credit Card,2024-03-15 00:21:40.766346,3,19.550084894364943,12
14700,8933,11174,1283.4306791741185,No,PayPal,2024-03-15 00:21:40.766346,5,30.597793692753445,4
14701,17118,10442,1619.2473325783383,Yes,PayPal,2024-03-15 00:21:40.766346,1,13.239741546765622,7
14702,10013,2916,1258.4073283341038,No,PayPal,2024-03-15 00:21:40.766346,9,48.400999849006425,13
14703,1815,2639,,Yes,Debit Card,2024-03-15 00:21:40.766346,5,33.09753397344367,13
14704,13316,11206,703.6925732987845,Yes,Crypto,2024-03-15 00:21:40.766346,3,0.8107475659594909,6
14705,10417,5229,1360.7913262567822,No,Credit Card,2024-03-15 00:21:40.766346,7,45.21628128456952,13
14706,11570,1952,1641.0379052577778,Yes,Credit Card,2024-03-15 00:21:40.766346,4,10.156476276226655,6
14707,17148,2071,759.5612850874148,No,Crypto,2024-03-15 00:21:40.766346,3,7.13468661830276,7
14708,11798,6832,,No,PayPal,2024-03-15 00:21:40.766346,7,20.645476476649648,2
14709,1566,2565,1835.7132259591424,No,Debit Card,2024-03-15 00:21:40.766346,1,3.231170532435029,5
14710,9415,10430,614.6269084312748,No,Crypto,2024-03-15 00:21:40.766346,9,12.972785163159712,13
14711,7268,13242,1162.3943257769738,No,Credit Card,2024-03-15 00:21:40.766346,5,47.72252509420831,4
14712,11288,10046,537.1569962840933,No,Crypto,2024-03-15 00:21:40.766346,8,19.694877341370354,10
14713,1110,14806,140.87240901152921,Yes,PayPal,2024-03-15 00:21:40.766346,3,49.92756096686885,7
14714,11475,3666,1141.4628267095761,Yes,Crypto,2024-03-15 00:21:40.766346,8,29.554369224046706,13
14715,5926,1545,6075.1579653874305,No,PayPal,2024-03-15 00:21:40.766346,7,39.82141552196221,12
14716,15864,7569,234.49411249295284,Yes,Crypto,2024-03-15 00:21:40.766346,7,30.774132454808495,2
14717,4620,7695,,Yes,Credit Card,2024-03-15 00:21:40.766346,5,49.74491189947236,6
14718,12631,562,1979.4794834573686,Yes,Debit Card,2024-03-15 00:21:40.766346,7,23.580640047686234,8
14719,9788,18346,471.08246156255706,Yes,Debit Card,2024-03-15 00:21:40.766346,9,28.19159444823566,13
14720,3733,17669,1277.6846591675276,Yes,Credit Card,2024-03-15 00:21:40.766346,1,13.003936665472043,2
14721,15653,9491,1780.6919780736655,Yes,Crypto,2024-03-15 00:21:40.766346,6,0.04299245483034286,5
14722,1488,2553,1656.505102835634,No,Crypto,2024-03-15 00:21:40.766346,6,36.87671553132688,9
14723,6360,16185,171.9487496877139,Yes,Credit Card,2024-03-15 00:21:40.766346,6,46.86167990366671,2
14724,2069,13532,1663.8774372619932,No,PayPal,2024-03-15 00:21:40.766346,8,31.557662540379923,1
14725,3691,1012,89.45704151323795,Yes,Credit Card,2024-03-15 00:21:40.766346,9,41.42102405382864,7
14726,3151,14234,1337.398934958855,Yes,PayPal,2024-03-15 00:21:40.766346,5,7.918243392314767,2
14727,6007,1457,200.59522660501386,No,Credit Card,2024-03-15 00:21:40.766346,2,45.46567088712921,7
14728,15417,11525,1847.7360979247032,No,PayPal,2024-03-15 00:21:40.766346,6,41.420013422375895,4
14729,14865,6582,1554.056254371425,Yes,Crypto,2024-03-15 00:21:40.766346,7,18.38937431738257,4
14730,10100,17603,808.9997729627746,No,Credit Card,2024-03-15 00:21:40.766346,9,0.8799594349077011,1
14731,8713,12130,1409.7750724581206,Yes,PayPal,2024-03-15 00:21:40.766346,3,8.864906824951879,13
14732,9091,7038,938.0064629652926,Yes,PayPal,2024-03-15 00:21:40.766346,9,31.74060050946266,2
14733,9127,3746,1565.0765727769617,Yes,Crypto,2024-03-15 00:21:40.766346,5,22.714098893763378,4
14734,14700,16955,870.6924411043427,Yes,Crypto,2024-03-15 00:21:40.766346,1,41.056595281952944,7
14735,14436,13483,494.26477777877716,No,Debit Card,2024-03-15 00:21:40.766346,7,19.891241997850713,10
14736,17730,7410,1491.5824442731657,Yes,Debit Card,2024-03-15 00:21:40.766346,6,,3
14737,5140,12923,853.5887518360066,Yes,Crypto,2024-03-15 00:21:40.766346,3,5.556462193420087,12
14738,8513,10397,192.66008206926264,Yes,Debit Card,2024-03-15 00:21:40.766346,6,49.15303263307353,1
14739,3976,5078,982.5764633953348,Yes,Debit Card,2024-03-15 00:21:40.766346,6,19.740616807068374,7
14740,17883,6162,1507.2957458966196,No,Crypto,2024-03-15 00:21:40.766346,9,16.588066620902843,1
14741,8856,2280,,No,Credit Card,2024-03-15 00:21:40.766346,7,15.456245322123413,2
14742,8572,15606,325.94218554011036,Yes,Crypto,2024-03-15 00:21:40.766346,7,26.1442456438311,9
14743,558,12929,,No,Crypto,2024-03-15 00:21:40.766346,4,18.384442357713986,11
14744,11204,11010,811.2946800973539,Yes,PayPal,2024-03-15 00:21:40.766346,5,19.94952611274178,6
14745,3481,4318,849.7429988879281,Yes,Debit Card,2024-03-15 00:21:40.766346,4,26.08198073211784,11
14746,678,5179,61.18534681184565,No,PayPal,2024-03-15 00:21:40.766346,3,7.641424363698112,6
14747,12971,14122,1708.0836790577005,No,Crypto,2024-03-15 00:21:40.766346,5,45.581915746138506,8
14748,14619,10601,1524.0246718758312,No,Crypto,2024-03-15 00:21:40.766346,1,9.133992835702342,10
14749,1909,5591,1656.908911845204,No,Crypto,2024-03-15 00:21:40.766346,3,48.314820351763316,1
14750,15012,11192,763.3062151880035,No,Credit Card,2024-03-15 00:21:40.766346,8,3.298556014686793,7
14751,13943,6217,1126.8648224198575,No,PayPal,2024-03-15 00:21:40.766346,7,21.81112070698091,10
14752,17746,15958,56.063721025433445,No,Crypto,2024-03-15 00:21:40.766346,7,23.4184117328684,3
14753,5602,455,662.6396659688284,No,Debit Card,2024-03-15 00:21:40.766346,1,21.479991808263833,3
14754,15624,17262,376.84071501870585,Yes,PayPal,2024-03-15 00:21:40.766346,5,45.85156518904044,9
14755,4797,17767,1220.0430802758112,No,Credit Card,2024-03-15 00:21:40.766346,1,5.871398066312006,4
14756,9520,11560,594.241972333404,Yes,PayPal,2024-03-15 00:21:40.766346,2,23.582176020636513,2
14757,657,4043,493.5779561181756,No,Debit Card,2024-03-15 00:21:40.766346,7,20.08667114514039,1
14758,16736,17812,567.626645930614,No,Debit Card,2024-03-15 00:21:40.766346,8,34.74677615456807,13
14759,13601,16083,792.2695509553582,No,Credit Card,2024-03-15 00:21:40.766346,6,0.02893762899824348,3
14760,8131,12868,643.5948291811742,Yes,PayPal,2024-03-15 00:21:40.766346,8,39.23478806971291,8
14761,5197,8435,1837.5092163546653,No,Debit Card,2024-03-15 00:21:40.766346,5,,11
14762,12882,14657,58.75835259710834,No,Crypto,2024-03-15 00:21:40.766346,5,15.073118742109532,7
14763,9980,13376,1064.4973736243833,No,PayPal,2024-03-15 00:21:40.766346,3,24.588065667777443,7
14764,2624,10347,1502.1956557898436,No,Crypto,2024-03-15 00:21:40.766346,1,12.074339706883825,12
14765,6885,14910,,No,PayPal,2024-03-15 00:21:40.766346,4,32.848967770803775,1
14766,1443,13651,1688.2277375893782,Yes,PayPal,2024-03-15 00:21:40.766346,8,3.5483049062175978,12
14767,1635,7415,,Yes,Crypto,2024-03-15 00:21:40.766346,5,1.0149019237292223,13
14768,16687,4978,,Yes,PayPal,2024-03-15 00:21:40.766346,5,16.586525295977044,8
14769,11643,2263,356.8721608584818,No,Crypto,2024-03-15 00:21:40.766346,7,11.937387740804068,12
14770,17548,5150,1156.6517940141662,Yes,Crypto,2024-03-15 00:21:40.766346,3,31.672188339226892,12
14771,7087,10280,209.25144815180118,Yes,Credit Card,2024-03-15 00:21:40.766346,5,23.03734864016087,4
14772,14155,16255,593.9727305975196,No,Crypto,2024-03-15 00:21:40.766346,9,48.41936536630554,6
14773,11029,7575,890.4148923956922,No,Credit Card,2024-03-15 00:21:40.766346,6,12.953755803395895,5
14774,16223,10680,1120.450671101474,No,PayPal,2024-03-15 00:21:40.766346,9,47.39886977773549,10
14775,11511,1111,7746.931789309278,Yes,Crypto,2024-03-15 00:21:40.766346,1,39.39518951892554,12
14776,6013,57,71.72567600212597,No,Credit Card,2024-03-15 00:21:40.766346,1,44.884907664484636,4
14777,17174,7054,1912.8161514342733,No,PayPal,2024-03-15 00:21:40.766346,4,34.56306172028469,2
14778,11534,5995,,No,Debit Card,2024-03-15 00:21:40.766346,9,47.432155595711194,12
14779,10652,1146,9919.471189883398,No,Crypto,2024-03-15 00:21:40.766346,1,0.9161793803627305,8
14780,2137,10677,306.18578514319154,Yes,Crypto,2024-03-15 00:21:40.766346,9,12.775792985607758,9
14781,14763,5141,1482.9409755275763,Yes,Credit Card,2024-03-15 00:21:40.766346,1,8.463043783790141,6
14782,12019,10163,1018.066595735393,Yes,PayPal,2024-03-15 00:21:40.766346,4,35.598377581599806,12
14783,10696,11957,667.8034232058076,No,Debit Card,2024-03-15 00:21:40.766346,4,17.922920991830267,11
14784,6339,9057,752.9487302551177,No,Credit Card,2024-03-15 00:21:40.766346,5,15.942879524248532,6
14785,13016,11899,1964.5045741071015,Yes,Crypto,2024-03-15 00:21:40.766346,1,20.47200715698659,2
14786,3819,8858,926.2586938996799,No,PayPal,2024-03-15 00:21:40.766346,8,24.792645096052063,12
14787,4674,1616,1391.5364023424722,Yes,Credit Card,2024-03-15 00:21:40.766346,2,20.76667416928605,4
14788,10548,4821,438.42661547802004,Yes,Crypto,2024-03-15 00:21:40.766346,9,11.2026461695722,13
14789,4216,17731,1023.3267514471075,No,Debit Card,2024-03-15 00:21:40.766346,8,21.826348790103495,5
14790,13379,14473,817.7398775049596,No,Debit Card,2024-03-15 00:21:40.766346,6,14.26154535113358,2
14791,3275,17311,928.2905074590511,No,Crypto,2024-03-15 00:21:40.766346,9,32.41237928487333,1
14792,11950,3618,141.1244098787692,No,Debit Card,2024-03-15 00:21:40.766346,6,11.912218919713984,6
14793,12091,10095,430.73891899392754,No,Credit Card,2024-03-15 00:21:40.766346,9,29.323897994040838,10
14794,15224,13690,1409.940819144107,No,Debit Card,2024-03-15 00:21:40.766346,5,46.065041402206134,1
14795,4852,12004,1924.4360197613055,Yes,Crypto,2024-03-15 00:21:40.766346,2,32.94076128504412,13
14796,5301,3465,604.3530936567303,No,Credit Card,2024-03-15 00:21:40.766346,7,26.70215749515946,11
14797,7059,7440,143.66172770798235,Yes,Crypto,2024-03-15 00:21:40.766346,3,10.86689628436927,11
14798,5748,12525,56.56824616112448,Yes,Debit Card,2024-03-15 00:21:40.766346,8,2.163502718201599,11
14799,5811,8572,547.925455586068,Yes,Debit Card,2024-03-15 00:21:40.766346,1,14.937087261691618,1
14800,2143,2317,1026.7414992198546,No,Debit Card,2024-03-15 00:21:40.766346,1,14.888191621591334,7
14801,3935,11780,1892.3753356110608,No,Debit Card,2024-03-15 00:21:40.766346,2,22.211146816885545,4
14802,15770,6188,660.2759137964848,Yes,PayPal,2024-03-15 00:21:40.766346,7,0.5417187792211231,1
14803,7941,160,304.53679317094253,No,Crypto,2024-03-15 00:21:40.766346,9,41.63044349764962,9
14804,775,4860,514.9465391634521,Yes,PayPal,2024-03-15 00:21:40.766346,6,41.29728600333197,6
14805,8318,5552,469.2814684571886,No,Credit Card,2024-03-15 00:21:40.766346,6,47.79677559250647,3
14806,5117,12395,997.6673392422733,Yes,Debit Card,2024-03-15 00:21:40.766346,5,29.350453115884672,5
14807,15598,18288,275.2359156303286,No,Credit Card,2024-03-15 00:21:40.766346,5,4.931458475699813,4
14808,14523,6770,378.60290701451004,No,Crypto,2024-03-15 00:21:40.766346,5,26.254008933485157,11
14809,11988,13671,890.1573952332509,Yes,PayPal,2024-03-15 00:21:40.766346,8,30.631545543083526,1
14810,2786,14882,1629.1395370986986,Yes,Crypto,2024-03-15 00:21:40.766346,9,24.35763620103193,8
14811,90,15527,1587.3259946648748,No,PayPal,2024-03-15 00:21:40.766346,5,34.43740425558565,13
14812,8406,778,155.46933425383787,Yes,Credit Card,2024-03-15 00:21:40.766346,9,1.8129105143037116,11
14813,6506,10929,59.86561402838375,No,Crypto,2024-03-15 00:21:40.766346,3,25.737636796903363,1
14814,17014,687,1914.6770289771755,Yes,Credit Card,2024-03-15 00:21:40.766346,1,11.373619965187999,10
14815,4657,15382,844.2031245764632,Yes,Debit Card,2024-03-15 00:21:40.766346,1,2.023252049186486,6
14816,3450,5276,797.1403870892191,No,Credit Card,2024-03-15 00:21:40.766346,6,8.925484069771489,3
14817,773,17671,122.59585027428585,Yes,Credit Card,2024-03-15 00:21:40.766346,2,28.19700691048431,13
14818,9648,12483,37.463807609641236,No,Debit Card,2024-03-15 00:21:40.766346,2,10.143156905525718,11
14819,12234,10371,301.03908938536784,Yes,PayPal,2024-03-15 00:21:40.766346,6,22.343144058707193,13
14820,2039,16579,154.7071373325016,No,Crypto,2024-03-15 00:21:40.766346,6,31.892845128688062,13
14821,2302,6922,895.2451357619875,Yes,Debit Card,2024-03-15 00:21:40.766346,4,37.23622823201643,1
14822,17421,10226,1727.127198394649,No,Debit Card,2024-03-15 00:21:40.766346,8,21.904764234228058,2
14823,11621,7194,717.3772720746207,No,Credit Card,2024-03-15 00:21:40.766346,7,40.03601353914079,4
14824,8243,17095,563.6723224537883,No,Credit Card,2024-03-15 00:21:40.766346,5,38.608308264596594,10
14825,14725,10272,1415.049372264692,Yes,Credit Card,2024-03-15 00:21:40.766346,1,11.134123555767639,7
14826,11447,6772,994.7850421847298,No,Crypto,2024-03-15 00:21:40.766346,8,45.76363924506583,4
14827,13943,9490,1714.9493764799684,No,Credit Card,2024-03-15 00:21:40.766346,1,32.76419439183532,2
14828,12626,11525,513.6236780690365,Yes,PayPal,2024-03-15 00:21:40.766346,9,30.31489185717224,13
14829,17275,16126,7385.113614898227,Yes,Crypto,2024-03-15 00:21:40.766346,3,18.028759079950206,4
14830,9616,8245,209.5505751358274,No,Credit Card,2024-03-15 00:21:40.766346,1,44.38787331439,8
14831,15819,14651,1546.1947918988308,No,PayPal,2024-03-15 00:21:40.766346,1,48.715809523395265,5
14832,10581,9441,1895.8772274264911,No,PayPal,2024-03-15 00:21:40.766346,1,6.636500042351395,13
14833,754,5659,1303.8019573127665,No,Debit Card,2024-03-15 00:21:40.766346,5,27.13414846503642,11
14834,8261,10218,596.1028464290532,Yes,Crypto,2024-03-15 00:21:40.766346,6,25.860477959249252,13
14835,6663,10725,1185.6075608016201,Yes,Crypto,2024-03-15 00:21:40.766346,2,17.099342037612374,3
14836,13990,13599,1008.0681768312894,Yes,PayPal,2024-03-15 00:21:40.766346,7,,5
14837,6648,12738,120.50369161960516,No,Debit Card,2024-03-15 00:21:40.766346,6,32.673922819304565,5
14838,13534,7238,558.5827220604979,Yes,Crypto,2024-03-15 00:21:40.766346,6,30.601136737833308,8
14839,15761,13966,1791.874118886909,Yes,Debit Card,2024-03-15 00:21:40.766346,4,38.85615412867141,13
14840,3584,11338,1225.6559377238768,Yes,Crypto,2024-03-15 00:21:40.766346,8,12.509802018921674,4
14841,10387,11101,614.7834739170014,No,Crypto,2024-03-15 00:21:40.766346,2,23.854074971353224,10
14842,11757,8615,1349.7674217205683,No,Crypto,2024-03-15 00:21:40.766346,7,,6
14843,10859,10265,557.3393650845707,No,Debit Card,2024-03-15 00:21:40.766346,5,44.87860227346644,1
14844,13848,16317,1250.8485942924285,Yes,PayPal,2024-03-15 00:21:40.766346,6,19.747866440026296,8
14845,4942,14117,1417.2756098961847,No,Credit Card,2024-03-15 00:21:40.766346,2,12.15780921183155,1
14846,7446,15351,1610.0411494102104,No,Debit Card,2024-03-15 00:21:40.766346,1,27.775472419992763,13
14847,12405,186,1444.723450522875,Yes,PayPal,2024-03-15 00:21:40.766346,5,43.560901474797134,6
14848,15106,9956,1995.2850939870168,Yes,Crypto,2024-03-15 00:21:40.766346,4,30.77667551319,10
14849,3475,18376,1806.223122218444,Yes,Debit Card,2024-03-15 00:21:40.766346,9,10.049352910089631,12
14850,13900,17545,231.14044077226308,No,Credit Card,2024-03-15 00:21:40.766346,4,7.280839624703638,7
14851,13211,14105,486.95805455366707,Yes,Debit Card,2024-03-15 00:21:40.766346,1,49.949068869917284,2
14852,6266,8621,1662.061741507153,No,Debit Card,2024-03-15 00:21:40.766346,4,37.914983405120786,7
14853,1880,3906,381.71862271891445,No,Debit Card,2024-03-15 00:21:40.766346,9,36.895561696351294,10
14854,919,3187,902.230407980708,Yes,Crypto,2024-03-15 00:21:40.766346,1,28.926010684144664,1
14855,13657,126,1085.599570780481,No,Credit Card,2024-03-15 00:21:40.766346,4,27.72053733230826,1
14856,12736,3660,738.0694476456831,No,PayPal,2024-03-15 00:21:40.766346,6,49.22138934139787,3
14857,6834,1599,1641.6631409283207,Yes,Crypto,2024-03-15 00:21:40.766346,4,39.210041994657594,5
14858,12338,17159,853.6201219528386,Yes,PayPal,2024-03-15 00:21:40.766346,2,4.191867113865211,9
14859,7405,29,1889.4105750888696,Yes,Debit Card,2024-03-15 00:21:40.766346,6,39.8482146476393,4
14860,16684,924,1268.5570027958577,No,Credit Card,2024-03-15 00:21:40.766346,6,,7
14861,4264,10213,1069.816660110869,Yes,Crypto,2024-03-15 00:21:40.766346,1,20.05967096208414,2
14862,5146,2208,1229.0815163146974,Yes,Credit Card,2024-03-15 00:21:40.766346,6,26.625971312078324,8
14863,14771,4261,1464.061631701418,Yes,Crypto,2024-03-15 00:21:40.766346,4,44.31733074579606,5
14864,9210,2052,981.2009910518872,Yes,Crypto,2024-03-15 00:21:40.766346,3,0.9370061810330454,13
14865,5268,4223,331.00483112506396,Yes,Crypto,2024-03-15 00:21:40.766346,2,39.937480423832405,12
14866,16847,3362,1484.005798461895,No,Crypto,2024-03-15 00:21:40.766346,4,1.8304077357062742,7
14867,12265,8136,267.2202234361253,No,Credit Card,2024-03-15 00:21:40.766346,2,40.62643144138583,11
14868,5781,12393,1834.6451841962903,No,Debit Card,2024-03-15 00:21:40.766346,7,48.4514661978362,4
14869,17293,7732,187.88594967445735,Yes,Crypto,2024-03-15 00:21:40.766346,1,18.23328785548727,1
14870,5402,3910,1842.2022184713378,No,PayPal,2024-03-15 00:21:40.766346,9,40.31063996840179,12
14871,9403,3283,1007.7357056076338,No,Crypto,2024-03-15 00:21:40.766346,4,30.409239925940057,3
14872,12239,11792,296.59704631890975,No,Crypto,2024-03-15 00:21:40.766346,4,28.601243214678245,3
14873,4619,2613,855.8749741816072,No,Debit Card,2024-03-15 00:21:40.766346,9,33.808598092734584,13
14874,3570,3938,849.9415009907574,No,Debit Card,2024-03-15 00:21:40.766346,3,10.642139630540404,5
14875,4911,5886,1584.4132957570002,No,Debit Card,2024-03-15 00:21:40.766346,1,34.395922763903336,9
14876,5485,3554,1139.8189687468625,Yes,Crypto,2024-03-15 00:21:40.766346,5,30.057265816894095,6
14877,5954,15214,727.7303387024054,Yes,Credit Card,2024-03-15 00:21:40.766346,8,5.204170670038688,4
14878,2144,10667,559.7825117823328,Yes,Credit Card,2024-03-15 00:21:40.766346,6,46.33507785564781,11
14879,11092,3146,222.06982925612772,Yes,Crypto,2024-03-15 00:21:40.766346,2,11.375953578778164,8
14880,16788,5597,1795.0513872093384,Yes,Debit Card,2024-03-15 00:21:40.766346,2,38.60238773302302,12
14881,5469,10901,1523.0012035412644,Yes,Crypto,2024-03-15 00:21:40.766346,6,22.377186792784087,12
14882,16872,6682,1230.474749515629,No,Credit Card,2024-03-15 00:21:40.766346,8,30.081997486773048,3
14883,6564,18330,1050.4510336116693,Yes,Debit Card,2024-03-15 00:21:40.766346,2,0.0252639181546499,11
14884,700,12973,926.5665149751202,Yes,PayPal,2024-03-15 00:21:40.766346,5,41.08234478914032,10
14885,15810,7111,505.3831353720031,No,Credit Card,2024-03-15 00:21:40.766346,5,15.023095939777049,2
14886,15312,4382,1471.0938160094145,Yes,Credit Card,2024-03-15 00:21:40.766346,6,14.43954793866078,7
14887,8542,6917,42.28082455536297,Yes,Credit Card,2024-03-15 00:21:40.766346,1,38.72363140252623,6
14888,3515,15147,1116.9970733914126,No,PayPal,2024-03-15 00:21:40.766346,1,28.076733049913717,13
14889,344,3756,1908.5957630955472,No,PayPal,2024-03-15 00:21:40.766346,5,36.07143387889129,7
14890,4240,3113,385.301491404645,Yes,Crypto,2024-03-15 00:21:40.766346,2,40.253843168355544,11
14891,9725,17266,615.0025271134709,Yes,Credit Card,2024-03-15 00:21:40.766346,2,41.98413362914184,2
14892,3711,13194,576.1406061853551,Yes,Debit Card,2024-03-15 00:21:40.766346,2,29.052729293516588,4
14893,3775,4082,92.36513301301902,No,Credit Card,2024-03-15 00:21:40.766346,5,47.18209129129287,8
14894,12760,87,397.7526388185188,No,PayPal,2024-03-15 00:21:40.766346,7,27.574046012476515,12
14895,14273,5706,,Yes,PayPal,2024-03-15 00:21:40.766346,6,44.41805055707898,3
14896,4996,12227,749.798985990153,No,Crypto,2024-03-15 00:21:40.766346,8,33.698134051832845,11
14897,7458,10929,870.7666105185345,No,PayPal,2024-03-15 00:21:40.766346,8,35.85687142507907,12
14898,17984,3744,477.669909339946,No,Credit Card,2024-03-15 00:21:40.766346,9,5.8521239742765125,3
14899,17093,2195,1443.668549666782,Yes,Crypto,2024-03-15 00:21:40.766346,4,5.881908833301091,9
14900,11600,15050,778.3739674210221,Yes,Credit Card,2024-03-15 00:21:40.766346,6,13.71014798266561,4
14901,3652,15666,850.7686264740174,No,PayPal,2024-03-15 00:21:40.766346,8,4.200917682119615,9
14902,6301,11320,1034.54575536136,Yes,Debit Card,2024-03-15 00:21:40.766346,2,30.079793834583977,9
14903,10515,16008,493.1088924669639,Yes,PayPal,2024-03-15 00:21:40.766346,5,45.727059244780094,9
14904,4811,6121,1791.174004044624,No,Credit Card,2024-03-15 00:21:40.766346,7,32.69803463244556,9
14905,12108,17030,232.97573368884048,Yes,Debit Card,2024-03-15 00:21:40.766346,1,22.575661313777335,10
14906,10081,9060,1745.5539095645402,No,Debit Card,2024-03-15 00:21:40.766346,7,21.531704321404288,9
14907,9125,8350,1923.0327060619952,No,Debit Card,2024-03-15 00:21:40.766346,6,20.75272249245237,4
14908,13066,18205,172.15210966896302,Yes,PayPal,2024-03-15 00:21:40.766346,1,33.49839318275343,7
14909,2746,1861,479.49251981876216,No,Debit Card,2024-03-15 00:21:40.766346,1,26.317258229383494,4
14910,8521,3338,145.33855338156678,Yes,Crypto,2024-03-15 00:21:40.766346,7,,5
14911,7786,14798,496.02092838435215,Yes,Crypto,2024-03-15 00:21:40.766346,4,11.378951149937716,4
14912,16669,1788,970.2051788597274,No,Credit Card,2024-03-15 00:21:40.766346,5,38.360951343419366,5
14913,2528,4498,1170.0569546980992,No,Debit Card,2024-03-15 00:21:40.766346,5,19.73576845153377,8
14914,7983,17351,1896.437347070039,Yes,Crypto,2024-03-15 00:21:40.766346,8,24.621493299384866,13
14915,5048,5043,1422.5189522424332,Yes,Crypto,2024-03-15 00:21:40.766346,5,24.126757385372947,12
14916,17536,14895,301.5822643044209,No,Credit Card,2024-03-15 00:21:40.766346,9,49.36605102284541,13
14917,2683,10617,683.2413922332146,Yes,Debit Card,2024-03-15 00:21:40.766346,6,42.24709574834213,4
14918,1516,5302,1552.169015600497,Yes,Credit Card,2024-03-15 00:21:40.766346,5,20.24493176512765,4
14919,12125,4574,872.9471155659465,No,Credit Card,2024-03-15 00:21:40.766346,8,2.919363702377342,5
14920,18305,17841,765.1633030717588,No,PayPal,2024-03-15 00:21:40.766346,1,29.726445251972578,7
14921,11279,17582,995.5899324661382,Yes,Credit Card,2024-03-15 00:21:40.766346,5,18.43847269782103,8
14922,13184,1800,1179.7880231184265,No,Debit Card,2024-03-15 00:21:40.766346,9,32.07094801383863,3
14923,2583,15593,860.6079028351304,No,Debit Card,2024-03-15 00:21:40.766346,6,22.775473224189213,7
14924,2490,16822,1068.2448418004467,No,Crypto,2024-03-15 00:21:40.766346,5,28.643932577908615,3
14925,17152,18347,1116.0831415341308,Yes,Crypto,2024-03-15 00:21:40.766346,9,2.9446091513460173,12
14926,8487,10615,9215.383053094261,No,Debit Card,2024-03-15 00:21:40.766346,3,27.69506505218687,4
14927,6753,5952,258.24601411761887,No,Credit Card,2024-03-15 00:21:40.766346,7,18.259276358667005,12
14928,17846,18257,763.9697877255336,No,Debit Card,2024-03-15 00:21:40.766346,2,35.88394538433432,8
14929,8197,13974,1603.2772819742054,No,Crypto,2024-03-15 00:21:40.766346,5,26.913522403249473,10
14930,6202,9627,946.975584872286,Yes,Credit Card,2024-03-15 00:21:40.766346,5,3.6233618638084497,12
