Feedback_ID,Customer_ID,Product_ID,Rating,Feedback_Date,Feedback_Type,Resolution_Status,Customer_Service_Score,Likelihood_to_Recommend,Feedback_Comments_Length
12547,17271,5887,,2023-04-09 19:18:56.996575904,Neutral,Resolved,3.3466396626429473,4.651105965722087,7
12548,17047,7382,2.2693919600990524,2023-04-09 19:18:56.996575904,Neutral,Pending,5.542075542214566,7.002187562715798,77
12549,9889,10732,,2023-04-09 19:18:56.996575904,Neutral,Resolved,7.589487758814161,7.416560817183616,142
12550,1659,12150,3.1342340429714173,2023-04-09 19:18:56.996575904,Positive,Resolved,9.342429384298285,1.5901305286331244,121
12551,9329,6629,3.8272652961877403,2023-04-09 19:18:56.996575904,Negative,Resolved,2.4690096124471217,7.186962167961657,407
12552,5849,12486,4.440449536765321,2023-04-09 19:18:56.996575904,Neutral,Resolved,,2.4082144276158117,450
12553,6094,14984,2.5059986057127466,2023-04-09 19:18:56.996575904,Negative,Pending,7.397339533405875,1.3382156712108164,42
12554,117,5388,1.810541116458448,2023-04-09 19:18:56.996575904,Positive,Unresolved,3.862671435390988,9.321048959390957,348
12555,2988,2446,1.7504651509796418,2023-04-09 19:18:56.996575904,Neutral,Resolved,2.5395941105002913,4.266953246659315,457
12556,12508,2355,2.362648302615695,2023-04-09 19:18:56.996575904,Positive,Unresolved,6.994033864801459,9.16878475961697,345
12557,3077,4361,4.486152371633306,2023-04-09 19:18:56.996575904,Positive,Pending,,1.492385106134952,338
12558,7447,6996,4.185601773077109,2023-04-09 19:18:56.996575904,Neutral,Resolved,7.38371191831479,7.717880018931744,0
12559,12392,6577,1.565784391147861,2023-04-09 19:18:56.996575904,Negative,Pending,1.6102734457501604,8.805232080628933,481
12560,2527,5174,4.922141774683952,2023-04-09 19:18:56.996575904,Neutral,Unresolved,1.6929515464111344,7.2871105693179326,398
12561,7801,9005,,2023-04-09 19:18:56.996575904,Neutral,Resolved,8.87286644970068,8.536079698359215,139
12562,16917,12275,2.50520117018129,2023-04-09 19:18:56.996575904,Positive,Pending,1.133006450300034,4.428356465077217,180
12563,16888,16503,3.0559195643621853,2023-04-09 19:18:56.996575904,Negative,Pending,6.57743030395322,4.264973051459451,493
12564,16594,5482,4.376004958189613,2023-04-09 19:18:56.996575904,Positive,Pending,6.6833505711425785,9.824045652668428,129
12565,9178,696,3.648034867213759,2023-04-09 19:18:56.996575904,Neutral,Pending,9.92168111780127,8.01696867921302,297
12566,2661,17486,2.5760293992518153,2023-04-09 19:18:56.996575904,Neutral,Unresolved,3.3224101503591656,3.595895464648041,32
12567,10470,10394,3.590068679823472,2023-04-09 19:18:56.996575904,Neutral,Unresolved,6.281278059597651,2.5965340626804827,110
12568,10286,4426,2.401901761733614,2023-04-09 19:18:56.996575904,Negative,Unresolved,2.5652371781651144,8.831493863706811,107
12569,1613,9735,3.188268344633533,2023-04-09 19:18:56.996575904,Positive,Pending,4.084783478689274,2.94613255493031,468
12570,383,2812,4.785223988353976,2023-04-09 19:18:56.996575904,Neutral,Pending,9.909694703557369,8.433064195544565,482
12571,2267,8286,1.5639297829909333,2023-04-09 19:18:56.996575904,Positive,Unresolved,8.871393234680161,4.851560895355849,392
12572,12488,15477,1.694922707457874,2023-04-09 19:18:56.996575904,Negative,Resolved,6.361241513237189,3.3786261243424494,337
12573,16042,2821,3.2801564264566996,2023-04-09 19:18:56.996575904,Negative,Unresolved,4.320748391680481,4.618098484650701,377
12574,16,5259,3.0476747531320734,2023-04-09 19:18:56.996575904,Neutral,Unresolved,8.860266081100749,7.484628932671177,324
12575,18304,1217,2.9489608153623634,2023-04-09 19:18:56.996575904,Neutral,Pending,1.9693979451539154,8.818400890482572,220
12576,7504,11036,2.9116014081557458,2023-04-09 19:18:56.996575904,Neutral,Unresolved,6.081991251998154,3.5892589597798583,487
12577,13796,925,2.3638626308409694,2023-04-09 19:18:56.996575904,Neutral,Unresolved,7.046519419498092,9.465635752209684,464
12578,4460,10914,2.2453479217435297,2023-04-09 19:18:56.996575904,Positive,Unresolved,5.032772402972077,6.643277376586994,167
12579,7972,15512,3.055077264045054,2023-04-09 19:18:56.996575904,Neutral,Unresolved,2.6210716731593395,6.412055731679621,470
12580,6247,3608,1.272998549479106,2023-04-09 19:18:56.996575904,Positive,Pending,5.958293310235479,7.896798547623401,302
12581,16057,15433,3.8540548047631957,2023-04-09 19:18:56.996575904,Negative,Resolved,8.950509716508584,4.620842978752647,372
12582,10465,17009,4.258459112510717,2023-04-09 19:18:56.996575904,Negative,Resolved,9.736669057062354,8.673620131008013,267
12583,12528,9544,4.579233667384865,2023-04-09 19:18:56.996575904,Negative,Unresolved,8.293152780530736,1.7974696777839676,58
12584,1772,10934,2.3593930036784405,2023-04-09 19:18:56.996575904,Neutral,Resolved,,3.23148690422378,272
12585,12835,12931,2.0583936342644074,2023-04-09 19:18:56.996575904,Positive,Unresolved,8.52311755732256,1.354990770891761,196
12586,17662,11416,,2023-04-09 19:18:56.996575904,Neutral,Resolved,2.5129370662803074,3.9888122824918337,17
12587,9825,422,1.3282322000883973,2023-04-09 19:18:56.996575904,Negative,Pending,1.175803467027134,1.379910085758464,19
12588,3310,1028,1.843869683438733,2023-04-09 19:18:56.996575904,Negative,Resolved,1.1258236066189484,4.4493171247669965,360
12589,6768,7216,4.334996573280397,2023-04-09 19:18:56.996575904,Positive,Unresolved,5.089533610633576,2.7517851054545126,465
12590,2425,8796,2.046198924150997,2023-04-09 19:18:56.996575904,Negative,Pending,5.055658386621591,8.008458152741525,38
12591,1074,81,1.3926792052767363,2023-04-09 19:18:56.996575904,Neutral,Resolved,5.597722136282163,8.419655096731763,391
12592,16318,8904,4.141179912613056,2023-04-09 19:18:56.996575904,Negative,Unresolved,9.474202697066728,6.279492195170228,84
12593,18023,1607,1.6996281913593787,2023-04-09 19:18:56.996575904,Negative,Unresolved,6.19013634231012,3.7093643286208287,257
12594,5000,4393,2.0141578292072997,2023-04-09 19:18:56.996575904,Neutral,Resolved,4.391460530887667,8.973966877895283,70
12595,1303,1261,3.9543867466385563,2023-04-09 19:18:56.996575904,Negative,Resolved,6.848227401549599,4.473676508748339,42
12596,13024,9901,1.374289284610013,2023-04-09 19:18:56.996575904,Positive,Unresolved,4.0172572473088115,4.106294869629808,385
12597,6693,12330,2.9825460704033713,2023-04-09 19:18:56.996575904,Neutral,Resolved,4.122974540389063,8.515473743545304,70
12598,16057,18263,1.2505868712179082,2023-04-09 19:18:56.996575904,Negative,Pending,7.191880561039639,2.0410666147368928,15
12599,13729,7391,2.4211689936796814,2023-04-09 19:18:56.996575904,Positive,Pending,7.787131296336157,8.273677988888,25
12600,15263,15291,1.7375079458009939,2023-04-09 19:18:56.996575904,Neutral,Pending,4.659361202252063,7.013575254113688,438
12601,1625,903,2.6964228860551374,2023-04-09 19:18:56.996575904,Neutral,Resolved,7.4875617477960414,3.1654497389943814,191
12602,10560,16206,4.287535255140147,2023-04-09 19:18:56.996575904,Neutral,Unresolved,8.502097219132892,3.7644419727209444,140
12603,2697,8951,,2023-04-09 19:18:56.996575904,Negative,Resolved,8.769860990265247,8.0570665524798,180
12604,15157,4772,1.9725309728732658,2023-04-09 19:18:56.996575904,Neutral,Pending,5.075042967326559,8.885941508359775,56
12605,9599,2180,3.4674325804212045,2023-04-09 19:18:56.996575904,Negative,Pending,3.873384460390843,3.2951275850878345,99
12606,14343,1735,,2023-04-09 19:18:56.996575904,Neutral,Pending,2.9054821308989895,6.975094795283645,499
12607,11549,15325,4.761180551144847,2023-04-09 19:18:56.996575904,Negative,Resolved,7.504753393267061,6.224445573425722,254
12608,9223,15466,4.443582698772743,2023-04-09 19:18:56.996575904,Negative,Resolved,6.7661103900915744,6.449166259781871,387
12609,12133,5959,1.7292319159838305,2023-04-09 19:18:56.996575904,Positive,Unresolved,6.925917516913222,2.5877464390635074,98
12610,13893,5502,1.206785906129931,2023-04-09 19:18:56.996575904,Negative,Pending,1.4368209341244698,3.978353315648847,391
12611,18082,3536,2.0904818348334278,2023-04-09 19:18:56.996575904,Negative,Unresolved,9.754918472538941,3.9800935973529743,4
12612,10722,14021,2.6120398244542558,2023-04-09 19:18:56.996575904,Positive,Pending,,8.097769389227242,127
12613,10328,13746,3.484149903410859,2023-04-09 19:18:56.996575904,Neutral,Resolved,4.9608868242175665,9.760508762884895,284
12614,8449,3168,4.229042223438062,2023-04-09 19:18:56.996575904,Neutral,Pending,4.908145940002115,1.3845703277973755,117
12615,762,6118,1.0348830285875086,2023-04-09 19:18:56.996575904,Positive,Resolved,5.900061067257893,1.9786075173013065,77
12616,16663,2436,4.820779354256528,2023-04-09 19:18:56.996575904,Positive,Resolved,4.847886479132896,1.021690677025376,34
12617,8299,11685,2.284589407452807,2023-04-09 19:18:56.996575904,Negative,Resolved,1.2488170149568127,7.418128140870918,196
12618,15936,11629,4.1690542995870885,2023-04-09 19:18:56.996575904,Neutral,Resolved,5.809782099428048,6.72310847033712,265
12619,5025,11147,2.8129643085459826,2023-04-09 19:18:56.996575904,Neutral,Pending,9.708938993863008,7.0156916599029415,318
12620,9586,4926,2.055890013811789,2023-04-09 19:18:56.996575904,Positive,Resolved,,7.868834824853527,468
12621,4343,9278,4.9022151651931285,2023-04-09 19:18:56.996575904,Positive,Unresolved,1.0607537361575656,7.1642026358061885,161
12622,7952,2843,,2023-04-09 19:18:56.996575904,Neutral,Pending,8.756851633010587,5.7306004248045666,41
12623,10712,18186,4.336959009203371,2023-04-09 19:18:56.996575904,Neutral,Pending,9.082687131014609,8.329688226241089,452
12624,13154,1572,4.317927571646934,2023-04-09 19:18:56.996575904,Positive,Pending,9.854864258223138,3.517596500728657,22
12625,13780,14271,4.474519338016217,2023-04-09 19:18:56.996575904,Negative,Resolved,9.16738397408721,7.871993948683819,199
12626,1033,2000,1.1527436754824962,2023-04-09 19:18:56.996575904,Positive,Resolved,2.769022370784624,6.016095232938968,352
12627,16456,7083,3.5282917205042854,2023-04-09 19:18:56.996575904,Negative,Resolved,8.244305521417274,2.716851578506443,448
12628,18264,3245,2.304144915932852,2023-04-09 19:18:56.996575904,Neutral,Resolved,,5.292687892271158,437
12629,5667,12408,3.4678526021593727,2023-04-09 19:18:56.996575904,Neutral,Resolved,6.566391318758288,9.088236568558717,249
12630,1918,1346,1.1795250243260242,2023-04-09 19:18:56.996575904,Negative,Resolved,7.831333307498574,8.658300959673094,328
12631,5801,16365,3.201509074596964,2023-04-09 19:18:56.996575904,Positive,Unresolved,9.071720191198436,8.77306968952266,97
12632,8702,1190,2.798058811959799,2023-04-09 19:18:56.996575904,Positive,Pending,4.393990379871544,7.439476511066229,93
12633,1779,4688,4.441949496418545,2023-04-09 19:18:56.996575904,Positive,Resolved,1.9641532900996281,5.333869696688971,235
12634,8755,8238,2.1662002905983955,2023-04-09 19:18:56.996575904,Neutral,Resolved,2.2949656724657403,9.80930787729739,423
12635,12368,5154,4.4460085309858,2023-04-09 19:18:56.996575904,Negative,Pending,5.257334914956443,5.81722982326594,160
12636,15775,5516,3.4485319097583136,2023-04-09 19:18:56.996575904,Positive,Unresolved,7.308105127970382,5.739964061889856,394
12637,12118,8905,4.772006481159501,2023-04-09 19:18:56.996575904,Positive,Resolved,2.041576287082079,2.4020665947402424,154
12638,12964,14321,4.861892099712895,2023-04-09 19:18:56.996575904,Positive,Resolved,,7.4602341243574894,86
12639,1380,16030,4.744500009296873,2023-04-09 19:18:56.996575904,Neutral,Unresolved,4.753545853995286,3.377368317484405,49
12640,4115,7507,2.0309837012005083,2023-04-09 19:18:56.996575904,Positive,Pending,2.562138362359314,8.58679881787134,454
12641,10091,1097,1.2415539385499224,2023-04-09 19:18:56.996575904,Neutral,Resolved,6.8037784288340655,3.464964741133714,438
12642,4768,17597,1.1965146639795794,2023-04-09 19:18:56.996575904,Positive,Unresolved,4.311387712947494,9.586039150612827,197
12643,15410,5413,4.6455906616046025,2023-04-09 19:18:56.996575904,Negative,Pending,5.0148922198499815,9.328871220392545,425
12644,14106,3360,,2023-04-09 19:18:56.996575904,Neutral,Resolved,9.999965956725257,7.860434906336913,4
12645,14641,2827,2.945784677821783,2023-04-09 19:18:56.996575904,Neutral,Unresolved,1.9997916293403866,7.747315588114594,61
12646,12596,3509,2.9608861351209086,2023-04-09 19:18:56.996575904,Negative,Resolved,4.781158319035278,4.17615660941112,236
12647,7137,3644,1.6273533111896543,2023-04-09 19:18:56.996575904,Neutral,Pending,7.539657864020134,6.347776932969363,324
12648,2249,2146,3.8192686502551663,2023-04-09 19:18:56.996575904,Neutral,Resolved,1.1889878974663768,9.514566074093334,374
12649,10632,14275,3.576407520332008,2023-04-09 19:18:56.996575904,Negative,Unresolved,5.427502654221047,1.8748826562062662,213
12650,9079,14702,3.03580086855055,2023-04-09 19:18:56.996575904,Negative,Pending,6.394078528431579,5.312683501340365,48
12651,16508,18128,2.0753963146330525,2023-04-09 19:18:56.996575904,Neutral,Pending,9.534857218234828,7.634789888281662,227
12652,12644,16390,1.202863997095851,2023-04-09 19:18:56.996575904,Positive,Resolved,,1.5863053419101982,170
12653,17874,16282,4.6258702999614805,2023-04-09 19:18:56.996575904,Neutral,Unresolved,2.4678440021747576,2.2966562251179123,190
12654,1337,14918,4.195961103450946,2023-04-09 19:18:56.996575904,Positive,Pending,4.56080436312279,1.5456180417672873,33
12655,17356,3016,3.212308943546074,2023-04-09 19:18:56.996575904,Neutral,Resolved,1.7220236567338887,4.647830064505385,247
12656,14991,9644,4.430965269178189,2023-04-09 19:18:56.996575904,Positive,Resolved,7.846873530830689,2.976575977682771,420
12657,4338,16208,2.882763888732169,2023-04-09 19:18:56.996575904,Neutral,Pending,9.004569399757946,9.433315175608133,355
12658,1760,6381,1.9277666195157708,2023-04-09 19:18:56.996575904,Positive,Resolved,3.096257334044526,9.414854671529334,144
12659,16640,10933,2.5636257417131025,2023-04-09 19:18:56.996575904,Negative,Unresolved,8.11278282044944,4.05239583747948,186
12660,13525,3070,3.678812321893433,2023-04-09 19:18:56.996575904,Neutral,Unresolved,7.972907441406265,1.7139363614603533,322
12661,1320,2545,4.434731355283448,2023-04-09 19:18:56.996575904,Neutral,Pending,3.8065912397791926,9.698625909943884,148
12662,12792,13144,2.8516602597371286,2023-04-09 19:18:56.996575904,Negative,Resolved,5.290249448603012,1.6116142979901666,137
12663,8946,13726,,2023-04-09 19:18:56.996575904,Positive,Resolved,2.4316563489336684,1.4737367325409607,270
12664,18198,12729,1.9549511981887355,2023-04-09 19:18:56.996575904,Negative,Resolved,8.580875352189908,4.8551919693427115,141
12665,13926,6264,3.9076154050182357,2023-04-09 19:18:56.996575904,Neutral,Pending,7.649368391875219,5.255304767518033,292
12666,9455,16403,2.303958513647054,2023-04-09 19:18:56.996575904,Neutral,Unresolved,5.312723956570816,2.0211908134838006,82
12667,4269,3964,4.8553997621042555,2023-04-09 19:18:56.996575904,Neutral,Unresolved,9.366347475377818,1.439470890950051,111
12668,6212,13850,3.6849453221469393,2023-04-09 19:18:56.996575904,Neutral,Unresolved,1.8702036752150397,3.3709048481545154,18
12669,9266,9201,4.448690545902739,2023-04-09 19:18:56.996575904,Positive,Resolved,3.334465153445676,4.542988127068147,170
12670,10734,15928,4.144723824179831,2023-04-09 19:18:56.996575904,Negative,Unresolved,9.196907533832375,5.061582933963859,166
12671,12806,1300,4.085603106606801,2023-04-09 19:18:56.996575904,Neutral,Resolved,1.1741925619934444,8.897705248639996,108
12672,2736,3201,1.0652579391363823,2023-04-09 19:18:56.996575904,Neutral,Unresolved,2.2132858995805558,1.1122430082724581,223
12673,21,13899,1.7371936583198284,2023-04-09 19:18:56.996575904,Positive,Unresolved,2.3568610069042544,4.256538706490588,170
12674,3728,11237,4.206391025709183,2023-04-09 19:18:56.996575904,Negative,Resolved,1.4919010954473189,7.356390751354714,401
12675,1142,8295,2.062379519255625,2023-04-09 19:18:56.996575904,Positive,Pending,6.98180396992916,1.1619349836158557,416
12676,12207,15203,2.97799051505345,2023-04-09 19:18:56.996575904,Negative,Resolved,5.861054036205595,6.800078487667964,95
12677,7286,15524,1.0815880865723333,2023-04-09 19:18:56.996575904,Negative,Pending,,6.226457739918145,105
12678,1190,10132,3.918946832368462,2023-04-09 19:18:56.996575904,Negative,Resolved,4.769532716807475,5.835790997497768,401
12679,7017,14416,3.1902770866451693,2023-04-09 19:18:56.996575904,Neutral,Pending,9.297346902494683,2.3891421029979028,133
12680,16587,8849,2.878043871537454,2023-04-09 19:18:56.996575904,Neutral,Pending,3.416784962564349,3.8621922444438197,279
12681,15915,14741,2.4634028950744096,2023-04-09 19:18:56.996575904,Positive,Resolved,4.266822391628088,8.236972941234734,261
12682,8664,6460,2.32387542872332,2023-04-09 19:18:56.996575904,Negative,Unresolved,8.255121167333087,2.464246895631355,344
12683,11729,14262,4.829297156063458,2023-04-09 19:18:56.996575904,Neutral,Resolved,9.475186501113704,7.717731784265423,338
12684,10015,15009,2.8840432755210728,2023-04-09 19:18:56.996575904,Positive,Unresolved,2.6435055173325384,3.1198697286174735,21
12685,964,3281,2.2037330406335687,2023-04-09 19:18:56.996575904,Negative,Unresolved,2.517664588863101,7.576765179647714,198
12686,14784,15808,1.0716574153870324,2023-04-09 19:18:56.996575904,Neutral,Pending,7.956826393581929,1.4118354720585353,67
12687,14103,13799,4.185305741210172,2023-04-09 19:18:56.996575904,Negative,Unresolved,3.3003003292421274,4.513139632649172,34
12688,362,13678,4.226054853243198,2023-04-09 19:18:56.996575904,Positive,Pending,4.7246228302857585,1.4993601660947031,423
12689,8146,9693,2.661436654153429,2023-04-09 19:18:56.996575904,Negative,Unresolved,5.667716662850339,3.809585312665826,428
12690,10118,16783,4.998666611343438,2023-04-09 19:18:56.996575904,Neutral,Pending,4.354366202621896,6.254584835931648,158
12691,1664,5115,1.8992329074285208,2023-04-09 19:18:56.996575904,Positive,Resolved,2.7084935219493955,7.555841206675579,255
12692,13879,12845,2.960435214781979,2023-04-09 19:18:56.996575904,Positive,Resolved,3.2981377232159472,7.956828873111551,405
12693,9804,15452,1.4608208644330247,2023-04-09 19:18:56.996575904,Positive,Pending,7.380809540628224,5.934766929935311,136
12694,1566,14677,4.405615923287104,2023-04-09 19:18:56.996575904,Neutral,Unresolved,1.1678272970035266,3.0184225361443793,367
12695,8051,1412,4.770050537807317,2023-04-09 19:18:56.996575904,Positive,Resolved,3.1236816464997563,3.644206490542306,377
12696,9945,6621,4.477627492503851,2023-04-09 19:18:56.996575904,Negative,Unresolved,5.003201367132361,4.562423762345662,267
12697,11439,17218,4.163577878831418,2023-04-09 19:18:56.996575904,Neutral,Resolved,8.278508649628677,5.555885807963874,176
12698,7226,12340,4.868877950209207,2023-04-09 19:18:56.996575904,Negative,Pending,8.313106127972553,5.9863201422236445,485
12699,10516,1588,3.9028237304842817,2023-04-09 19:18:56.996575904,Positive,Pending,6.2915232421084335,2.8987086857965325,174
12700,14222,8955,3.011635779097941,2023-04-09 19:18:56.996575904,Neutral,Unresolved,8.27336180527984,9.836241646316056,253
12701,7564,12043,4.405920444195251,2023-04-09 19:18:56.996575904,Positive,Pending,7.2651889883115155,2.794561650907407,251
12702,5422,8167,2.1659831737816897,2023-04-09 19:18:56.996575904,Negative,Resolved,9.709148612735618,6.396525735658871,195
12703,15352,9486,4.799199047158262,2023-04-09 19:18:56.996575904,Negative,Resolved,,7.86300125205517,245
12704,7600,1033,3.833363771260573,2023-04-09 19:18:56.996575904,Positive,Unresolved,1.056838747166088,6.143912353745011,438
12705,11599,12837,4.47861635786894,2023-04-09 19:18:56.996575904,Negative,Pending,4.297210748883673,6.584884040822155,225
12706,4950,15425,4.717119513208711,2023-04-09 19:18:56.996575904,Positive,Resolved,3.840193251079795,1.420378930568325,154
12707,3746,12464,1.208141558952493,2023-04-09 19:18:56.996575904,Neutral,Pending,6.432509052652348,1.3394063067813655,124
12708,11714,16759,1.5371750169993108,2023-04-09 19:18:56.996575904,Negative,Resolved,3.900399451019871,8.087297048239096,409
12709,13374,15003,1.5201974039280834,2023-04-09 19:18:56.996575904,Neutral,Resolved,9.351773626839508,1.8876362642861895,231
12710,4610,16934,1.6089301339118718,2023-04-09 19:18:56.996575904,Positive,Resolved,6.278131273043535,7.149065472449994,208
12711,11979,7760,3.570670316966142,2023-04-09 19:18:56.996575904,Positive,Resolved,6.07842903799667,8.228049655063693,428
12712,11449,13367,2.01032951628928,2023-04-09 19:18:56.996575904,Neutral,Pending,6.895347207848022,9.86687745807522,464
12713,11197,6958,2.506900477226905,2023-04-09 19:18:56.996575904,Neutral,Resolved,2.374070707844277,6.58160937213813,185
12714,1313,7342,3.431440505967598,2023-04-09 19:18:56.996575904,Negative,Unresolved,6.312004951611486,6.144733199504849,288
12715,3044,15246,4.0672879007878855,2023-04-09 19:18:56.996575904,Negative,Resolved,9.918786654946455,6.307483753363456,160
12716,13780,16048,1.0407318569754769,2023-04-09 19:18:56.996575904,Negative,Pending,1.4074393358548904,8.064858003756708,381
12717,17839,14493,4.515710829411056,2023-04-09 19:18:56.996575904,Positive,Unresolved,6.3517968890762395,8.313573946751657,277
12718,16496,13678,4.756675359693441,2023-04-09 19:18:56.996575904,Negative,Pending,4.787367930754063,7.467901801682142,147
12719,5225,2002,1.2232709330023837,2023-04-09 19:18:56.996575904,Negative,Pending,5.648043796758193,1.2768820789179363,163
12720,1540,15999,1.0997928242527077,2023-04-09 19:18:56.996575904,Neutral,Resolved,1.7559619191837212,6.562570316455449,207
12721,8694,18293,1.3385232242413325,2023-04-09 19:18:56.996575904,Neutral,Unresolved,2.6495649810696102,2.1315279186735507,40
12722,11135,15590,4.037501923712471,2023-04-09 19:18:56.996575904,Negative,Resolved,2.4655654473829314,1.8945985119292668,127
12723,13289,13578,2.1246407060358377,2023-04-09 19:18:56.996575904,Negative,Pending,2.622655064255378,9.337935987317085,24
12724,4242,13681,1.882678618483372,2023-04-09 19:18:56.996575904,Positive,Resolved,4.924757771712987,2.3402412190781647,320
12725,4691,11098,4.717741794323457,2023-04-09 19:18:56.996575904,Negative,Unresolved,2.7826275181510223,9.155715209910678,324
12726,2907,4795,4.661282791665574,2023-04-09 19:18:56.996575904,Positive,Unresolved,6.147396840152192,5.81478411203499,34
12727,11162,3166,1.5050387037857176,2023-04-09 19:18:56.996575904,Neutral,Pending,8.013373353014623,3.0841193619673977,358
12728,17921,5500,1.1615731152745914,2023-04-09 19:18:56.996575904,Positive,Unresolved,7.817446501316986,9.125258012343954,327
12729,3260,15056,1.7488331247447437,2023-04-09 19:18:56.996575904,Negative,Pending,6.119545801658302,3.2606619900710996,420
12730,11041,9914,1.8467161816530115,2023-04-09 19:18:56.996575904,Negative,Pending,4.364535256749983,8.086349701621462,214
12731,3232,9080,2.35710597955226,2023-04-09 19:18:56.996575904,Positive,Pending,2.007552834837327,5.656716851732373,48
12732,5994,5967,2.549781071476359,2023-04-09 19:18:56.996575904,Neutral,Pending,5.628775965078834,1.8003348650080997,214
12733,14824,5010,1.8855893402120696,2023-04-09 19:18:56.996575904,Negative,Unresolved,1.9795979349460089,7.806360422483717,176
12734,16710,4282,3.5228854702778354,2023-04-09 19:18:56.996575904,Positive,Resolved,7.090725946994089,8.376783684542247,172
12735,17671,8167,4.625156122565917,2023-04-09 19:18:56.996575904,Negative,Unresolved,7.917535946469522,3.3772889123753314,435
12736,18089,11305,,2023-04-09 19:18:56.996575904,Negative,Pending,1.8813743557765081,2.5254543468113115,198
12737,7689,7769,2.458196165971829,2023-04-09 19:18:56.996575904,Positive,Resolved,1.4510926257944134,3.3229865322372985,346
12738,206,5303,1.6421719895487579,2023-04-09 19:18:56.996575904,Negative,Resolved,4.8190020998787535,1.932715957814399,289
12739,5046,12653,4.010118080292187,2023-04-09 19:18:56.996575904,Negative,Unresolved,5.761945072898756,9.089165304968846,323
12740,13037,7505,1.0674155242978745,2023-04-09 19:18:56.996575904,Negative,Unresolved,2.05206710383634,8.899903767981886,143
12741,6211,13477,1.1540747827970521,2023-04-09 19:18:56.996575904,Positive,Unresolved,3.3789258221157787,9.553428490883931,433
12742,5396,4526,4.455948899859494,2023-04-09 19:18:56.996575904,Neutral,Unresolved,4.024494745959227,4.0920404979592595,285
12743,5633,16931,4.354672822293589,2023-04-09 19:18:56.996575904,Neutral,Resolved,1.1899757090392038,7.213955263937237,138
12744,10361,761,2.8991527330723588,2023-04-09 19:18:56.996575904,Negative,Unresolved,3.6808547465430554,3.699696612647682,388
12745,13036,1988,3.2712152480298204,2023-04-09 19:18:56.996575904,Negative,Pending,1.834644341873632,2.7987504978983138,398
12746,2676,2898,2.2819140651763745,2023-04-09 19:18:56.996575904,Positive,Resolved,4.345260291132806,7.625182070981683,245
12747,8525,17981,4.782532303652312,2023-04-09 19:18:56.996575904,Negative,Resolved,2.5785610177729987,1.7251947063446136,163
12748,4558,1502,4.931843486409946,2023-04-09 19:18:56.996575904,Positive,Pending,6.5911813622645665,2.751337762629536,160
12749,1034,1828,1.276182032779324,2023-04-09 19:18:56.996575904,Negative,Resolved,9.941606318051235,8.585909320581434,461
12750,6760,16928,2.5755331901910385,2023-04-09 19:18:56.996575904,Negative,Unresolved,4.860055004232983,2.6504367751036293,388
12751,5903,10824,1.2007593343153595,2023-04-09 19:18:56.996575904,Positive,Unresolved,5.1019951257753124,9.982071492698125,212
12752,15075,12521,3.600692537586012,2023-04-09 19:18:56.996575904,Negative,Pending,5.314066323498734,1.9109851049889675,429
12753,15903,5889,1.093493997550782,2023-04-09 19:18:56.996575904,Positive,Resolved,9.335721659570025,2.036740340381961,259
12754,16160,7037,2.384847791693851,2023-04-09 19:18:56.996575904,Negative,Unresolved,3.3390795689286383,6.234731513776544,132
12755,10730,11630,2.7438904217289584,2023-04-09 19:18:56.996575904,Negative,Unresolved,8.69248129767277,5.919943969195326,39
12756,1073,11312,,2023-04-09 19:18:56.996575904,Neutral,Resolved,5.234253216259778,4.4218720952572195,32
12757,9329,2748,1.4503228623968,2023-04-09 19:18:56.996575904,Negative,Resolved,4.857883376520604,6.564200737210276,174
12758,16088,11205,2.651436109638749,2023-04-09 19:18:56.996575904,Positive,Pending,5.038097283458604,7.604826979287642,237
12759,3282,1983,1.9657775508885593,2023-04-09 19:18:56.996575904,Positive,Unresolved,6.689475984049521,1.8803746435105113,454
12760,458,8442,3.9888176121296466,2023-04-09 19:18:56.996575904,Neutral,Pending,5.171889357947466,8.01494696081096,331
12761,13624,2327,2.468807194782256,2023-04-09 19:18:56.996575904,Negative,Unresolved,8.546565422709701,6.377530972003652,221
12762,7224,13850,4.486776505656826,2023-04-09 19:18:56.996575904,Positive,Resolved,9.558043031212947,6.050342656947638,69
12763,3200,16661,4.3781332518665295,2023-04-09 19:18:56.996575904,Negative,Pending,6.261228651382546,7.867015707777392,461
12764,3909,6831,4.822329390012856,2023-04-09 19:18:56.996575904,Negative,Pending,8.48864929598017,8.989036296059377,178
12765,1268,5282,1.998209298531156,2023-04-09 19:18:56.996575904,Neutral,Resolved,3.1321739785043774,5.898468888892424,463
12766,11155,7671,4.129895381759671,2023-04-09 19:18:56.996575904,Neutral,Unresolved,5.880383474387258,5.859829134463665,387
12767,17851,10883,1.6223467002999965,2023-04-09 19:18:56.996575904,Neutral,Pending,9.958630608171557,6.395513912093118,11
12768,16989,4716,4.889858061283383,2023-04-09 19:18:56.996575904,Negative,Resolved,8.842673587550834,9.773920965860633,179
12769,3503,7439,2.209174477900682,2023-04-09 19:18:56.996575904,Positive,Unresolved,4.538775313717265,3.3284195152259324,341
12770,1565,11051,4.7667094130920775,2023-04-09 19:18:56.996575904,Neutral,Unresolved,1.0738095231662874,5.986200117101117,217
12771,14211,7704,1.3763757193324775,2023-04-09 19:18:56.996575904,Negative,Pending,1.6525547611420062,8.19867262828101,143
