Session_ID,Customer_ID,Product_Viewed,Category,Page_Duration_Seconds,Pages_Viewed,Device_Type,Referrer,Time_of_Day,Bounce
13404,11879,Headphones,Electronics,70.66480666868397,7.0,Tablet,Google,Morning,Yes
13405,10749,Smartwatch,Electronics,13.805497644094139,9.0,Mobile,Email,Night,No
13406,3199,Headphones,Electronics,59.60633508881334,1.0,Mobile,Direct,Evening,Yes
13407,9949,Headphones,Gadgets,206.65989091243242,8.0,Mobile,Google,Afternoon,No
13408,1693,Laptop,Accessories,135.7269633329402,6.0,Mobile,Facebook,Night,No
13409,10916,Smartphone,Gadgets,135.32665573514217,3.0,Desktop,Email,Night,Yes
13410,10094,Laptop,Electronics,43.915951527656006,6.0,Tablet,Direct,Evening,Yes
13411,807,Headphones,Gadgets,219.1199284690133,5.0,Desktop,Direct,Night,Yes
13412,3247,Headphones,Electronics,29.889126833689957,6.0,Desktop,Facebook,Afternoon,Yes
13413,4240,Smartphone,Gadgets,145.19013356221578,5.0,Desktop,Direct,Night,Yes
13414,13855,Tablet,Electronics,92.39899045052113,6.0,Desktop,Email,Afternoon,No
13415,986,Laptop,Gadgets,185.58455012668546,4.0,Desktop,Google,Night,No
13416,15575,Headphones,Gadgets,187.1802937302811,9.0,Tablet,Direct,Night,No
13417,8088,Smartwatch,Gadgets,68.23368284328228,1.0,Mobile,Google,Morning,No
13418,17507,Tablet,Accessories,118.07533401706905,6.0,Tablet,Facebook,Afternoon,No
13419,17539,Laptop,Accessories,186.36172952048744,8.0,Desktop,Google,Evening,Yes
13420,1448,Smartwatch,Gadgets,242.5444656731082,3.0,Desktop,Facebook,Night,No
13421,12915,Headphones,Gadgets,110.31689557041676,6.0,Tablet,Google,Evening,No
13422,17552,Headphones,Electronics,151.63677884707164,2.0,Mobile,Email,Morning,Yes
13423,9636,Laptop,Electronics,19.621482031384197,4.0,Desktop,Facebook,Afternoon,No
13424,17417,Laptop,Gadgets,795.861415072013,9.0,Tablet,Google,Night,No
13425,2353,Tablet,Accessories,258.1087650611747,6.0,Tablet,Facebook,Afternoon,No
13426,16189,Headphones,Accessories,28.881068965970496,6.0,Tablet,Facebook,Evening,No
13427,9190,Headphones,Electronics,249.21264435948513,5.0,Tablet,Email,Afternoon,No
13428,18266,Laptop,Accessories,237.94568993343736,2.0,Mobile,Facebook,Morning,No
13429,9441,Laptop,Gadgets,20.437134069884536,7.0,Tablet,Facebook,Night,No
13430,17829,Smartwatch,Electronics,19.729020161702344,4.0,Desktop,Direct,Evening,No
13431,1954,Smartwatch,Accessories,,2.0,Mobile,Email,Afternoon,Yes
13432,2229,Smartphone,Electronics,156.3924409340137,8.0,Mobile,Google,Night,Yes
13433,867,Smartphone,Electronics,260.7189670657509,2.0,Desktop,Direct,Morning,No
13434,3179,Laptop,Accessories,214.0668936711062,7.0,Desktop,Direct,Night,Yes
13435,17943,Smartphone,Gadgets,257.272812136996,8.0,Mobile,Facebook,Evening,Yes
13436,13705,Smartwatch,Electronics,200.44323040717939,1.0,Mobile,Facebook,Evening,No
13437,2045,Laptop,Accessories,49.532432496518034,5.0,Mobile,Email,Afternoon,No
13438,4522,Smartphone,Accessories,201.91066800528108,6.0,Mobile,Email,Evening,Yes
13439,7669,Smartphone,Gadgets,9.888969614792874,4.0,Desktop,Direct,Afternoon,No
13440,7148,Tablet,Gadgets,176.85638027088714,7.0,Mobile,Direct,Night,No
13441,1674,Headphones,Accessories,182.39191016027917,5.0,Desktop,Google,Morning,No
13442,14920,Smartwatch,Electronics,,5.0,Desktop,Facebook,Afternoon,No
13443,3410,Headphones,Electronics,19.07237417020719,9.0,Desktop,Facebook,Evening,No
13444,11525,Laptop,Electronics,75.11753770311834,5.0,Mobile,Facebook,Afternoon,Yes
13445,14974,Laptop,Accessories,185.5901371174275,3.0,Desktop,Direct,Morning,No
13446,15190,Smartphone,Accessories,266.0957438309044,4.0,Tablet,Google,Morning,No
13447,8669,Headphones,Gadgets,578.5772332393137,1.0,Desktop,Facebook,Evening,No
13448,335,Headphones,Electronics,244.18473391048676,6.0,Tablet,Email,Afternoon,Yes
13449,16732,Smartphone,Accessories,292.4060091832953,9.0,Tablet,Direct,Evening,Yes
13450,8794,Smartphone,Accessories,69.1605244612314,5.0,Mobile,Google,Evening,No
13451,14335,Smartwatch,Electronics,186.91076137642358,8.0,Tablet,Email,Night,No
13452,6696,Smartphone,Electronics,97.39936861007732,6.0,Mobile,Facebook,Night,No
13453,10287,Headphones,Electronics,,8.0,Desktop,Facebook,Night,No
13454,10797,Tablet,Gadgets,149.42323251699005,1.0,Mobile,Google,Morning,No
13455,11940,Headphones,Electronics,265.4392780099438,1.0,Desktop,Direct,Night,No
13456,9764,Smartwatch,Electronics,168.11100675644212,3.0,Desktop,Facebook,Evening,No
13457,16141,Smartphone,Gadgets,257.11474695473066,4.0,Mobile,Facebook,Night,No
13458,9496,Smartwatch,Accessories,246.0400273181949,2.0,Mobile,Direct,Morning,No
13459,16785,Laptop,Gadgets,216.53005124615277,3.0,Tablet,Facebook,Morning,No
13460,6308,Headphones,Electronics,11.285236589090033,6.0,Tablet,Email,Morning,No
13461,7399,Headphones,Gadgets,,5.0,Tablet,Email,Night,No
13462,13130,Smartphone,Accessories,77.14380510120826,3.0,Tablet,Email,Evening,No
13463,8715,Smartwatch,Gadgets,145.65468704862764,9.0,Tablet,Google,Night,Yes
13464,8490,Tablet,Gadgets,64.96688391456624,9.0,Mobile,Email,Afternoon,Yes
13465,2837,Smartwatch,Accessories,7.459152462086056,6.0,Tablet,Google,Evening,Yes
13466,7296,Laptop,Electronics,81.49132994513894,3.0,Tablet,Google,Morning,Yes
13467,7162,Tablet,Gadgets,90.5168806479215,4.0,Desktop,Direct,Night,No
13468,8319,Headphones,Gadgets,296.18747728116426,3.0,Mobile,Direct,Evening,Yes
13469,5163,Laptop,Electronics,12.384357694361658,3.0,Desktop,Email,Night,Yes
13470,12845,Smartwatch,Electronics,262.46214133286975,9.0,Desktop,Facebook,Afternoon,Yes
13471,6534,Smartphone,Gadgets,95.21461942029565,6.0,Tablet,Google,Morning,Yes
13472,7650,Laptop,Accessories,209.2135830037447,8.0,Mobile,Direct,Night,Yes
13473,14402,Smartwatch,Electronics,149.1582576145631,,Tablet,Direct,Evening,Yes
13474,10704,Laptop,Accessories,34.55455195286366,3.0,Mobile,Facebook,Afternoon,Yes
13475,2828,Tablet,Electronics,272.0763458160454,4.0,Tablet,Direct,Afternoon,Yes
13476,13665,Tablet,Electronics,,8.0,Mobile,Email,Evening,No
13477,8664,Headphones,Electronics,213.51385357931193,3.0,Desktop,Direct,Night,No
13478,18237,Laptop,Gadgets,208.94480611996008,7.0,Desktop,Email,Evening,Yes
13479,12809,Laptop,Gadgets,294.36857558640344,1.0,Desktop,Direct,Evening,No
13480,2059,Smartphone,Accessories,30.560841474368704,4.0,Tablet,Email,Morning,Yes
13481,13678,Smartwatch,Gadgets,40.65598537559822,1.0,Mobile,Google,Night,No
13482,7591,Tablet,Gadgets,296.91416754717966,4.0,Tablet,Direct,Morning,Yes
13483,35,Smartphone,Accessories,14.258546343902161,5.0,Tablet,Facebook,Evening,No
13484,9712,Smartwatch,Electronics,153.53911797317576,7.0,Mobile,Direct,Evening,Yes
13485,6556,Smartwatch,Gadgets,293.6886030584658,1.0,Mobile,Direct,Morning,No
13486,10276,Tablet,Electronics,,9.0,Mobile,Facebook,Afternoon,Yes
13487,11067,Headphones,Accessories,81.47362228835458,6.0,Desktop,Email,Morning,Yes
13488,2563,Tablet,Gadgets,16.0832942631882,6.0,Mobile,Google,Afternoon,Yes
13489,654,Tablet,Electronics,84.44488697346694,8.0,Desktop,Email,Afternoon,Yes
13490,14431,Laptop,Gadgets,59.38873292695783,5.0,Tablet,Google,Afternoon,No
13491,8819,Laptop,Accessories,44.34170349673269,4.0,Tablet,Email,Morning,No
13492,1019,Tablet,Accessories,176.02288433837316,4.0,Desktop,Email,Morning,Yes
13493,6613,Smartwatch,Electronics,288.0332197034494,4.0,Mobile,Direct,Morning,No
13494,16667,Laptop,Gadgets,198.95179170017718,5.0,Mobile,Facebook,Night,Yes
13495,13954,Smartwatch,Electronics,275.7546045379112,6.0,Desktop,Direct,Evening,No
13496,8662,Laptop,Gadgets,,3.0,Tablet,Direct,Morning,No
13497,6616,Smartphone,Gadgets,266.00204657174174,9.0,Mobile,Facebook,Morning,No
13498,6818,Smartwatch,Accessories,275.95027354127984,3.0,Tablet,Direct,Morning,Yes
13499,8753,Smartwatch,Gadgets,228.5629892945313,6.0,Mobile,Facebook,Night,Yes
13500,480,Smartphone,Gadgets,188.95148436608682,7.0,Tablet,Email,Afternoon,Yes
13501,11545,Tablet,Accessories,46.27501671862325,9.0,Mobile,Email,Night,No
13502,15745,Tablet,Gadgets,10.595713141822655,9.0,Tablet,Google,Evening,No
13503,3762,Smartwatch,Electronics,32.94578131394279,6.0,Tablet,Email,Morning,Yes
13504,10572,Smartwatch,Accessories,135.5988617891649,1.0,Desktop,Google,Night,Yes
13505,7196,Smartwatch,Electronics,292.6849576931692,3.0,Desktop,Email,Afternoon,Yes
13506,9360,Smartphone,Accessories,178.0572383306263,9.0,Mobile,Google,Afternoon,No
13507,1232,Smartwatch,Electronics,145.7125438286827,8.0,Desktop,Facebook,Night,Yes
13508,17996,Laptop,Gadgets,276.60527242058026,6.0,Desktop,Direct,Night,Yes
13509,14136,Smartwatch,Electronics,61.637094809516014,6.0,Mobile,Email,Afternoon,Yes
13510,6283,Headphones,Electronics,80.52050866554964,3.0,Desktop,Direct,Night,Yes
13511,16068,Smartphone,Gadgets,254.57087263509266,,Tablet,Direct,Night,No
13512,15098,Smartwatch,Electronics,122.87739775550699,5.0,Mobile,Google,Night,Yes
13513,1177,Laptop,Gadgets,116.18359029263247,7.0,Mobile,Email,Afternoon,Yes
13514,1035,Smartwatch,Electronics,21.89022044143383,6.0,Desktop,Facebook,Morning,Yes
13515,13584,Headphones,Accessories,124.10812525611014,8.0,Desktop,Direct,Evening,No
13516,7960,Tablet,Gadgets,297.85080757927665,5.0,Mobile,Email,Evening,No
13517,15843,Smartwatch,Accessories,254.50395207732677,,Tablet,Email,Evening,Yes
13518,1075,Tablet,Electronics,206.36459030665608,9.0,Tablet,Google,Night,No
13519,6327,Smartphone,Gadgets,16.28001537859665,2.0,Mobile,Direct,Evening,Yes
13520,17068,Smartphone,Electronics,27.391334800952375,4.0,Desktop,Direct,Night,No
13521,7076,Smartwatch,Gadgets,,8.0,Mobile,Direct,Morning,Yes
13522,15746,Smartwatch,Electronics,,6.0,Tablet,Facebook,Afternoon,No
13523,9873,Laptop,Accessories,296.5371855859366,1.0,Tablet,Direct,Night,Yes
13524,18385,Smartphone,Gadgets,100.29535468784043,,Mobile,Email,Afternoon,Yes
13525,9075,Laptop,Gadgets,191.33436271608332,2.0,Mobile,Email,Morning,No
13526,15320,Laptop,Accessories,,2.0,Tablet,Facebook,Night,No
13527,9713,Tablet,Accessories,84.53358939981494,2.0,Tablet,Facebook,Evening,Yes
13528,9180,Tablet,Accessories,77.66494330422154,8.0,Mobile,Google,Evening,Yes
13529,9195,Tablet,Electronics,286.0443752696917,,Tablet,Google,Night,Yes
13530,10572,Laptop,Accessories,11.611222835702584,6.0,Desktop,Direct,Morning,Yes
13531,3885,Tablet,Accessories,191.57393300193002,1.0,Tablet,Direct,Evening,No
13532,13732,Smartwatch,Accessories,269.44250330951166,7.0,Tablet,Email,Afternoon,Yes
13533,7360,Tablet,Electronics,173.90486363319545,7.0,Mobile,Email,Afternoon,Yes
13534,9110,Laptop,Accessories,177.76642012007224,1.0,Desktop,Direct,Evening,No
13535,6142,Smartphone,Accessories,136.15279625740277,2.0,Desktop,Facebook,Evening,No
13536,4063,Smartphone,Gadgets,280.44429260375995,2.0,Tablet,Facebook,Evening,Yes
13537,8807,Smartphone,Accessories,227.03459592499556,8.0,Desktop,Direct,Night,No
13538,5110,Tablet,Electronics,207.16674466277183,3.0,Desktop,Google,Night,No
13539,7844,Laptop,Electronics,84.38419334749402,,Tablet,Email,Evening,Yes
13540,11573,Smartwatch,Accessories,,8.0,Desktop,Email,Afternoon,Yes
13541,10587,Smartwatch,Accessories,187.5624793765903,3.0,Tablet,Direct,Night,Yes
13542,6587,Tablet,Gadgets,60.3567048698918,5.0,Desktop,Email,Evening,Yes
13543,8088,Laptop,Gadgets,264.00208036143454,3.0,Mobile,Direct,Afternoon,No
13544,3250,Tablet,Electronics,269.62671646180166,6.0,Tablet,Facebook,Evening,Yes
13545,13294,Laptop,Gadgets,298.6061021263855,3.0,Desktop,Facebook,Evening,No
13546,17170,Smartphone,Electronics,115.49590305977932,9.0,Tablet,Email,Morning,No
13547,16488,Tablet,Accessories,198.21374828285576,6.0,Desktop,Facebook,Evening,Yes
13548,15809,Smartwatch,Electronics,204.56515825239967,4.0,Desktop,Google,Morning,Yes
13549,3945,Laptop,Accessories,159.384048322372,5.0,Tablet,Facebook,Afternoon,Yes
13550,13121,Smartphone,Gadgets,252.66832131142388,8.0,Desktop,Direct,Evening,Yes
13551,11707,Smartwatch,Accessories,76.47792886660122,2.0,Mobile,Google,Evening,Yes
13552,4065,Smartwatch,Gadgets,172.84900859695773,7.0,Mobile,Email,Evening,No
13553,2159,Smartwatch,Gadgets,85.97065349800805,4.0,Tablet,Facebook,Morning,Yes
13554,15952,Smartphone,Electronics,92.16258919417305,6.0,Desktop,Facebook,Afternoon,No
13555,2830,Tablet,Electronics,151.0748570844816,5.0,Desktop,Email,Afternoon,Yes
13556,4900,Smartphone,Gadgets,246.80564481414373,3.0,Tablet,Direct,Morning,No
13557,1903,Tablet,Electronics,170.81984980475232,9.0,Desktop,Google,Morning,Yes
13558,1194,Laptop,Accessories,205.859889563623,7.0,Tablet,Email,Morning,Yes
13559,6474,Laptop,Electronics,178.45947328002322,9.0,Mobile,Direct,Night,Yes
13560,15266,Headphones,Gadgets,15.16851714753975,2.0,Tablet,Email,Morning,No
13561,3696,Laptop,Accessories,221.47719562416927,5.0,Mobile,Direct,Morning,No
13562,16912,Laptop,Accessories,183.36499062616903,6.0,Mobile,Email,Evening,No
13563,11141,Tablet,Electronics,90.79805125403031,4.0,Desktop,Google,Afternoon,No
13564,2929,Smartphone,Accessories,272.43168920309324,5.0,Desktop,Google,Morning,No
13565,7972,Smartphone,Accessories,1153.7616737807512,1.0,Tablet,Email,Morning,No
13566,2180,Tablet,Gadgets,56.08742226517357,2.0,Desktop,Direct,Morning,Yes
13567,1933,Smartphone,Accessories,99.97169107793327,5.0,Desktop,Facebook,Evening,No
13568,1896,Smartphone,Electronics,223.9346594794286,6.0,Tablet,Direct,Afternoon,No
13569,2014,Tablet,Accessories,24.088029009938214,4.0,Tablet,Email,Afternoon,Yes
13570,8817,Smartphone,Accessories,206.8967228531948,9.0,Tablet,Email,Evening,Yes
13571,11126,Smartphone,Electronics,220.90988350778366,8.0,Mobile,Direct,Morning,No
13572,2450,Smartwatch,Electronics,125.27390377357449,1.0,Tablet,Google,Night,No
13573,7650,Tablet,Accessories,139.3225440163366,6.0,Mobile,Google,Afternoon,No
13574,9434,Laptop,Electronics,55.147976023933694,5.0,Mobile,Direct,Afternoon,Yes
13575,1270,Smartphone,Electronics,217.389212188034,6.0,Desktop,Google,Evening,No
13576,10170,Smartwatch,Electronics,275.3206206419239,6.0,Desktop,Google,Morning,Yes
13577,6874,Smartphone,Gadgets,128.31116296355572,1.0,Desktop,Google,Night,Yes
13578,14438,Headphones,Electronics,170.47153697453578,1.0,Tablet,Facebook,Evening,Yes
13579,16735,Smartwatch,Accessories,242.48960212374158,2.0,Mobile,Email,Evening,No
13580,16015,Tablet,Accessories,181.56361301831325,8.0,Mobile,Email,Afternoon,No
13581,6588,Smartphone,Gadgets,280.4412109756289,6.0,Desktop,Facebook,Morning,No
13582,15659,Tablet,Accessories,253.51441439577638,1.0,Mobile,Facebook,Evening,Yes
13583,16544,Headphones,Gadgets,195.94496415791158,8.0,Tablet,Google,Evening,No
13584,6000,Tablet,Gadgets,104.61112427402038,9.0,Desktop,Google,Night,No
13585,13836,Headphones,Gadgets,275.104229054584,5.0,Mobile,Email,Evening,No
13586,7701,Laptop,Gadgets,288.3157463949357,9.0,Desktop,Facebook,Evening,No
13587,9494,Smartwatch,Gadgets,224.08240522857884,1.0,Tablet,Email,Morning,No
13588,5022,Tablet,Accessories,229.5394183116109,4.0,Tablet,Facebook,Morning,No
13589,8709,Headphones,Gadgets,144.7250861068133,9.0,Desktop,Google,Evening,Yes
13590,12256,Laptop,Accessories,572.9908928750016,7.0,Mobile,Google,Evening,Yes
13591,15476,Smartwatch,Electronics,136.8260146629006,2.0,Tablet,Facebook,Afternoon,Yes
13592,2078,Smartphone,Gadgets,50.09883972293188,8.0,Tablet,Facebook,Night,Yes
13593,9632,Laptop,Electronics,205.5286700685826,7.0,Tablet,Google,Afternoon,No
13594,17538,Tablet,Electronics,184.35991973560095,8.0,Desktop,Google,Morning,No
13595,11882,Tablet,Gadgets,166.92683215363294,8.0,Mobile,Facebook,Afternoon,No
13596,6570,Laptop,Gadgets,142.23594442816417,5.0,Tablet,Direct,Afternoon,No
13597,17669,Headphones,Electronics,230.3432325355139,8.0,Desktop,Google,Afternoon,No
13598,7415,Laptop,Accessories,138.08545417056962,5.0,Mobile,Google,Morning,No
13599,6970,Laptop,Electronics,,3.0,Mobile,Email,Afternoon,Yes
13600,14403,Smartwatch,Electronics,234.92006239918396,2.0,Tablet,Email,Afternoon,No
13601,11397,Smartwatch,Electronics,,,Mobile,Email,Evening,No
13602,5467,Laptop,Electronics,168.23942262959545,4.0,Mobile,Google,Morning,No
13603,13917,Headphones,Electronics,92.02762928983465,8.0,Desktop,Email,Morning,No
13604,1981,Tablet,Accessories,121.57067116813073,9.0,Mobile,Facebook,Afternoon,No
13605,8237,Smartwatch,Accessories,21.175472596521328,4.0,Desktop,Facebook,Morning,No
13606,15475,Tablet,Accessories,148.84162164886203,2.0,Mobile,Google,Night,Yes
13607,14599,Laptop,Accessories,64.62231666244881,3.0,Mobile,Google,Afternoon,No
13608,15629,Headphones,Accessories,194.56830786648192,5.0,Desktop,Facebook,Evening,Yes
13609,15068,Headphones,Gadgets,103.30239245157321,2.0,Tablet,Google,Afternoon,Yes
13610,16689,Headphones,Electronics,,4.0,Mobile,Direct,Afternoon,No
13611,6686,Smartwatch,Electronics,122.7407793919675,9.0,Tablet,Direct,Night,No
13612,1498,Laptop,Gadgets,177.75060229378425,4.0,Tablet,Email,Afternoon,Yes
13613,16022,Smartwatch,Electronics,,6.0,Desktop,Direct,Afternoon,Yes
13614,16402,Tablet,Accessories,281.0113591287898,6.0,Tablet,Facebook,Evening,Yes
13615,11168,Smartphone,Accessories,189.17875411245547,9.0,Mobile,Google,Night,Yes
13616,11952,Smartwatch,Gadgets,195.60025704887587,2.0,Mobile,Email,Morning,Yes
13617,16299,Smartphone,Electronics,203.09953178881506,3.0,Desktop,Google,Morning,Yes
13618,16742,Smartwatch,Electronics,82.3950537099345,7.0,Desktop,Email,Morning,No
13619,7116,Laptop,Electronics,215.7493300509595,9.0,Tablet,Google,Night,No
13620,9747,Tablet,Electronics,67.44133094788776,2.0,Tablet,Google,Afternoon,No
13621,6565,Smartphone,Gadgets,177.86070555926597,5.0,Tablet,Email,Night,No
13622,1025,Smartwatch,Gadgets,93.69820141606452,9.0,Tablet,Facebook,Morning,Yes
13623,2528,Tablet,Accessories,201.43834546756327,2.0,Mobile,Direct,Morning,Yes
13624,9923,Tablet,Gadgets,30.621561528268398,8.0,Desktop,Email,Afternoon,Yes
13625,5712,Headphones,Electronics,191.2823199067486,8.0,Desktop,Google,Afternoon,Yes
13626,15447,Smartwatch,Gadgets,199.12516006611116,4.0,Tablet,Google,Night,No
13627,15110,Tablet,Accessories,267.69921332424786,1.0,Desktop,Direct,Morning,No
13628,4351,Tablet,Electronics,196.7895618970395,4.0,Tablet,Facebook,Afternoon,No
13629,14906,Headphones,Electronics,190.57790803005483,2.0,Desktop,Facebook,Night,No
13630,8235,Smartphone,Electronics,118.99329335118367,6.0,Desktop,Facebook,Night,Yes
13631,2497,Smartwatch,Accessories,119.46802052071466,3.0,Mobile,Direct,Night,Yes
13632,17996,Smartwatch,Electronics,210.5107545780043,4.0,Mobile,Google,Night,Yes
13633,8145,Tablet,Electronics,157.9497604882478,4.0,Tablet,Email,Evening,Yes
13634,15709,Smartphone,Electronics,255.05045342807944,1.0,Desktop,Direct,Morning,Yes
13635,9806,Laptop,Electronics,21.632721285033575,6.0,Mobile,Google,Afternoon,No
13636,8936,Headphones,Gadgets,166.14722298729666,7.0,Tablet,Facebook,Afternoon,Yes
13637,9832,Smartwatch,Electronics,213.68269928792913,8.0,Mobile,Google,Afternoon,Yes
13638,10040,Laptop,Accessories,25.208714815899903,2.0,Tablet,Email,Morning,Yes
13639,9226,Smartwatch,Electronics,44.80506172052355,7.0,Desktop,Facebook,Afternoon,Yes
13640,11987,Tablet,Gadgets,65.57441455830136,5.0,Tablet,Email,Afternoon,No
13641,8453,Smartwatch,Accessories,,7.0,Mobile,Email,Evening,No
13642,2858,Headphones,Electronics,207.42226887878695,5.0,Desktop,Facebook,Evening,No
13643,4228,Headphones,Gadgets,234.42578683018243,6.0,Mobile,Facebook,Night,No
13644,6222,Smartphone,Gadgets,150.28667589431396,4.0,Desktop,Facebook,Afternoon,Yes
13645,7669,Headphones,Electronics,284.94215384623664,,Mobile,Email,Night,Yes
13646,3552,Smartwatch,Gadgets,157.34697627423964,9.0,Desktop,Google,Afternoon,No
13647,15301,Laptop,Electronics,277.6170516064138,7.0,Desktop,Email,Morning,No
13648,15514,Laptop,Accessories,223.4606017422074,7.0,Tablet,Direct,Afternoon,No
13649,10199,Smartphone,Gadgets,153.45124924324568,3.0,Tablet,Facebook,Morning,No
13650,3630,Smartwatch,Electronics,47.470468832216916,,Desktop,Facebook,Afternoon,No
13651,6639,Smartwatch,Accessories,162.5220829301156,3.0,Tablet,Facebook,Morning,Yes
13652,2729,Smartwatch,Gadgets,7.0946942176949985,1.0,Tablet,Google,Afternoon,Yes
13653,7357,Headphones,Electronics,256.35012672465643,2.0,Mobile,Direct,Evening,Yes
13654,8937,Laptop,Gadgets,72.47633982381801,8.0,Tablet,Facebook,Afternoon,Yes
13655,9881,Smartwatch,Gadgets,104.26433110315364,7.0,Mobile,Facebook,Night,Yes
13656,1856,Smartphone,Electronics,34.30124242716812,9.0,Tablet,Google,Night,Yes
13657,10908,Smartphone,Electronics,91.0206682587008,4.0,Mobile,Facebook,Morning,Yes
13658,13286,Smartwatch,Gadgets,14.018474042294475,,Desktop,Facebook,Night,No
13659,10541,Smartwatch,Accessories,13.205724026399254,2.0,Desktop,Email,Night,Yes
13660,17743,Smartphone,Gadgets,235.38111751670283,6.0,Tablet,Direct,Evening,No
13661,361,Laptop,Gadgets,17.751572578048055,8.0,Desktop,Google,Evening,Yes
13662,2171,Laptop,Accessories,157.27185011390677,2.0,Tablet,Google,Night,No
13663,6337,Headphones,Electronics,156.92296327974717,6.0,Mobile,Direct,Afternoon,No
13664,16461,Smartphone,Accessories,139.78683315530066,4.0,Mobile,Google,Afternoon,Yes
13665,504,Smartwatch,Electronics,31.46710632404177,9.0,Tablet,Facebook,Evening,Yes
13666,16761,Smartwatch,Accessories,190.14740679101618,5.0,Desktop,Google,Afternoon,No
13667,5721,Headphones,Electronics,193.5110278157653,8.0,Tablet,Direct,Afternoon,Yes
13668,7163,Smartphone,Gadgets,169.46347011372643,7.0,Tablet,Facebook,Evening,No
13669,14920,Smartphone,Accessories,217.15019929952018,3.0,Mobile,Email,Afternoon,No
13670,7799,Laptop,Gadgets,,3.0,Desktop,Direct,Afternoon,Yes
13671,16918,Smartphone,Accessories,274.5844753458082,5.0,Tablet,Facebook,Morning,Yes
13672,10931,Smartwatch,Electronics,291.62124899911805,8.0,Desktop,Facebook,Afternoon,Yes
13673,273,Headphones,Electronics,44.69536187197125,1.0,Mobile,Facebook,Morning,Yes
13674,2825,Smartphone,Gadgets,763.6611494091462,9.0,Desktop,Google,Morning,Yes
13675,12109,Smartphone,Gadgets,111.9886215511831,1.0,Mobile,Google,Morning,Yes
13676,16531,Tablet,Accessories,65.53921367038485,6.0,Mobile,Google,Evening,Yes
13677,2587,Smartphone,Electronics,178.48078733742187,8.0,Tablet,Facebook,Night,Yes
13678,83,Headphones,Gadgets,166.53283647395853,4.0,Desktop,Direct,Evening,Yes
13679,14263,Tablet,Gadgets,62.993456764844886,,Mobile,Facebook,Evening,No
13680,10837,Smartphone,Gadgets,39.12357269675093,5.0,Mobile,Google,Evening,Yes
13681,14720,Tablet,Electronics,298.18786313391024,8.0,Tablet,Google,Afternoon,Yes
13682,9210,Smartphone,Accessories,,,Desktop,Direct,Night,No
13683,10155,Headphones,Accessories,115.7038721744999,9.0,Desktop,Direct,Evening,Yes
13684,4217,Smartwatch,Electronics,170.46712668402074,,Tablet,Google,Night,No
13685,4458,Tablet,Accessories,228.1963818619022,2.0,Tablet,Email,Afternoon,No
13686,10271,Smartphone,Accessories,78.93403758327835,7.0,Tablet,Facebook,Night,No
13687,14441,Headphones,Accessories,19.865576715914678,9.0,Mobile,Direct,Morning,No
13688,6319,Laptop,Electronics,,6.0,Tablet,Email,Night,Yes
13689,4675,Tablet,Electronics,15.754944490863888,1.0,Mobile,Google,Morning,Yes
13690,11462,Laptop,Electronics,260.6643068321079,2.0,Tablet,Google,Evening,Yes
13691,17725,Tablet,Gadgets,80.57358138107222,6.0,Mobile,Direct,Evening,No
13692,3129,Smartwatch,Accessories,204.46370237571216,1.0,Tablet,Direct,Night,Yes
13693,7199,Headphones,Accessories,287.66979966716696,9.0,Tablet,Google,Night,No
13694,3933,Headphones,Gadgets,103.97395177372577,6.0,Mobile,Direct,Morning,No
13695,9333,Smartphone,Gadgets,55.92078403479854,3.0,Mobile,Google,Morning,No
13696,12854,Laptop,Electronics,268.9748047079347,7.0,Desktop,Facebook,Afternoon,No
13697,2729,Smartphone,Electronics,283.88721812010573,9.0,Tablet,Facebook,Evening,Yes
13698,4078,Smartwatch,Electronics,142.8513604280293,8.0,Desktop,Email,Afternoon,No
13699,17764,Headphones,Gadgets,226.85067917161047,5.0,Mobile,Facebook,Afternoon,Yes
13700,456,Tablet,Gadgets,,9.0,Mobile,Direct,Evening,No
13701,10092,Laptop,Gadgets,243.75574036516605,4.0,Mobile,Email,Night,No
13702,18098,Laptop,Electronics,196.35649174999483,6.0,Tablet,Google,Night,Yes
13703,10302,Headphones,Electronics,112.6522155399601,8.0,Desktop,Email,Afternoon,No
13704,3460,Tablet,Accessories,202.33697342637444,5.0,Mobile,Direct,Night,No
13705,14164,Tablet,Electronics,266.5045030140922,6.0,Desktop,Google,Afternoon,No
13706,2806,Headphones,Electronics,175.17811773205966,1.0,Tablet,Direct,Morning,No
13707,4960,Tablet,Accessories,180.2597998805905,6.0,Mobile,Direct,Morning,Yes
13708,2251,Smartphone,Gadgets,159.78212935589116,,Mobile,Email,Evening,No
13709,2797,Tablet,Gadgets,289.98150922518784,9.0,Mobile,Email,Afternoon,No
13710,15497,Smartwatch,Accessories,183.3727827247159,4.0,Desktop,Direct,Morning,No
13711,4998,Tablet,Electronics,227.25368488972848,,Mobile,Email,Night,No
13712,14324,Laptop,Accessories,145.09969138677525,8.0,Desktop,Facebook,Afternoon,No
13713,52,Headphones,Electronics,141.0137730524225,3.0,Desktop,Google,Morning,No
13714,13213,Headphones,Electronics,195.9091423091203,1.0,Mobile,Direct,Morning,No
13715,10721,Tablet,Accessories,86.41741402527104,5.0,Mobile,Direct,Morning,No
13716,4130,Laptop,Accessories,213.73350477126553,7.0,Mobile,Direct,Night,Yes
13717,8669,Headphones,Accessories,243.48431343639567,8.0,Tablet,Facebook,Morning,Yes
